PathName_Image,"size, micrometer",Group,Sample
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 (2017) with DAPI\Mask\21.lsm,0.3459440920682663,6 (2017) with DAPI,Mask
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 (2017) with DAPI\Mask\6.lsm,0.3459440920682663,6 (2017) with DAPI,Mask
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 (2017) with DAPI\Mask\7.lsm,0.3459440920682663,6 (2017) with DAPI,Mask
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 )2-17) Middle with DAPI\1.lsm,0.3459440920682663,60_days,6 )2-17) Middle with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 )2-17) Middle with DAPI\11.lsm,0.3459440920682663,60_days,6 )2-17) Middle with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 )2-17) Middle with DAPI\12.lsm,0.3459440920682663,60_days,6 )2-17) Middle with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 )2-17) Middle with DAPI\14.lsm,0.3459440920682663,60_days,6 )2-17) Middle with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 )2-17) Middle with DAPI\19.lsm,0.3459440920682663,60_days,6 )2-17) Middle with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 )2-17) Middle with DAPI\20.lsm,0.3459440920682663,60_days,6 )2-17) Middle with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 )2-17) Middle with DAPI\21.lsm,0.3459440920682663,60_days,6 )2-17) Middle with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 )2-17) Middle with DAPI\6.lsm,0.3459440920682663,60_days,6 )2-17) Middle with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 )2-17) Middle with DAPI\7.lsm,0.3459440920682663,60_days,6 )2-17) Middle with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\6 )2-17) Middle with DAPI\9.lsm,0.3459440920682663,60_days,6 )2-17) Middle with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\8 (2017) with DAPI\1.lsm,0.33631850995096,60_days,8 (2017) with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\8 (2017) with DAPI\10.lsm,0.3459440920682663,60_days,8 (2017) with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\8 (2017) with DAPI\3.lsm,0.2930033904230811,60_days,8 (2017) with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\8 (2017) with DAPI\5.lsm,0.2881905993644285,60_days,8 (2017) with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\60_days\8 (2017) with DAPI\8.lsm,0.2881905993644285,60_days,8 (2017) with DAPI
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\1 ac ins.lsm,0.3459440920682663,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\1 acin ins.lsm,0.3459440920682663,Intact,5 (280622)
"C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\2 ac ins, 3 ac ins.lsm",0.3459440920682663,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\2 ac ins.lsm,0.3459440920682663,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\2 duct ins.lsm,0.3459440920682663,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\3 ac ins 2 ac ins.lsm,0.3459440920682663,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\Islet 1.lsm,0.2833778083057742,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\islet 4 and 5.lsm,0.3315057188923062,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\islet 9.lsm,0.3459440920682663,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\islets 10-11.lsm,0.3459440920682663,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\islets 2-3 2 duct ins.lsm,0.3315057188923062,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\5 (280622)\islets 7-8.lsm,0.3459440920682663,Intact,5 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2\int - 2 _1.lsm,0.3459440920682663,Intact,Int 2
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2\int - 2 _2.lsm,0.2159987334846293,Intact,Int 2
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2\int - 2 _3.lsm,0.1438989784384894,Intact,Int 2
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2\int - 2 _4lsm.lsm,0.1783944856435728,Intact,Int 2
